chainNum,iteration,alpha,beta,trialNum,accuracy,descriptionLength,speakerUtterance,intendedSequence,listenerResponse
27,82,16,0.5,1,true,13,h l_4 h l_1 v v r_12 h l_1 v v r_1 h,place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,h l_4 h l_1 v v r_12 h l_1 v v r_1 h
27,82,16,0.5,2,true,14,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 9~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v
27,82,16,0.5,3,false,10,chunk_8 r_1 h r_12 h l_4 h l_1 v v,blarp~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,? r_1 h r_12 h l_4 h l_1 v v
27,82,16,0.5,4,false,8,chunk_8 r_1 h r_6 chunk_9 h r_4 h,bloop~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 6~~~blarp~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.,chunk_8 r_1 h r_6 chunk_8 h r_4 h
27,82,16,0.5,5,false,3,chunk_L r_9 chunk_Pi,bloop~~~move to the right by 9~~~blarp,? r_9 chunk_C
27,82,16,0.5,6,false,3,chunk_Pi r_7 chunk_C,bloop~~~move to the right by 7~~~blab,chunk_L r_7 ?
27,82,16,0.5,7,false,3,chunk_Pi r_9 chunk_L,bleep~~~move to the right by 9~~~bloop,chunk_C r_9 ?
27,82,16,0.5,8,false,3,chunk_L r_12 chunk_C,blah~~~move to the right by 12~~~bleep,chunk_L r_12 chunk_L
27,82,16,0.5,9,false,3,chunk_C r_12 chunk_L,bleep~~~move to the right by 12~~~blah,chunk_8 r_12 chunk_8
27,82,16,0.5,10,false,3,chunk_L r_9 chunk_Pi,blah~~~move to the right by 9~~~blab,chunk_Pi r_9 ?
27,82,16,0.5,11,false,3,chunk_C r_6 chunk_Pi,bleep~~~move to the right by 6~~~blah,chunk_L r_6 chunk_C
27,83,16,0.5,0,true,14,v r_6 v l_5 h r_4 h r_7 h l_1 v v r_1 h,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 7~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,v r_6 v l_5 h r_4 h r_7 h l_1 v v r_1 h
27,83,16,0.5,1,true,13,h l_4 h l_1 v v r_12 h l_1 v v r_1 h,place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,h l_4 h l_1 v v r_12 h l_1 v v r_1 h
27,83,16,0.5,2,true,14,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 9~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v
27,83,16,0.5,3,false,10,chunk_8 r_1 h r_12 h l_4 h l_1 v v,blah~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,? r_1 h r_12 h l_4 h l_1 v v
27,83,16,0.5,4,false,8,chunk_8 r_1 h r_6 chunk_9 h r_4 h,blah~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 6~~~blab~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.,chunk_8 r_1 h r_6 ? h r_4 h
27,83,16,0.5,5,false,3,chunk_L r_9 chunk_Pi,blab~~~move to the right by 9~~~bleep,chunk_C r_9 chunk_Pi
27,83,16,0.5,6,false,3,chunk_Pi r_7 chunk_C,blah~~~move to the right by 7~~~bloop,? r_7 chunk_8
27,83,16,0.5,7,true,3,chunk_Pi r_9 chunk_L,bleep~~~move to the right by 9~~~blarp,chunk_Pi r_9 chunk_L
27,83,16,0.5,8,false,3,chunk_L r_12 chunk_C,blarp~~~move to the right by 12~~~blab,chunk_8 r_12 chunk_L
27,83,16,0.5,9,false,3,chunk_C r_12 chunk_L,blab~~~move to the right by 12~~~blarp,chunk_C r_12 chunk_Pi
27,83,16,0.5,10,false,3,chunk_L r_9 chunk_Pi,blarp~~~move to the right by 9~~~bleep,chunk_L r_9 chunk_8
27,83,16,0.5,11,false,3,chunk_C r_6 chunk_Pi,blab~~~move to the right by 6~~~bleep,? r_6 chunk_C
27,84,16,0.5,0,true,14,v r_6 v l_5 h r_4 h r_7 h l_1 v v r_1 h,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 7~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,v r_6 v l_5 h r_4 h r_7 h l_1 v v r_1 h
27,84,16,0.5,1,true,13,h l_4 h l_1 v v r_12 h l_1 v v r_1 h,place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,h l_4 h l_1 v v r_12 h l_1 v v r_1 h
27,84,16,0.5,2,true,14,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 9~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v
27,84,16,0.5,3,false,10,chunk_8 r_1 h r_12 h l_4 h l_1 v v,blarp~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,? r_1 h r_12 h l_4 h l_1 v v
27,84,16,0.5,4,false,8,chunk_8 r_1 h r_6 chunk_9 h r_4 h,blah~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 6~~~blah~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.,? r_1 h r_6 chunk_9 h r_4 h
27,84,16,0.5,5,false,3,chunk_L r_9 chunk_Pi,bloop~~~move to the right by 9~~~blah,? r_9 chunk_Pi
27,84,16,0.5,6,false,3,chunk_Pi r_7 chunk_C,blah~~~move to the right by 7~~~bloop,chunk_Pi r_7 chunk_8
27,84,16,0.5,7,false,3,chunk_Pi r_9 chunk_L,blah~~~move to the right by 9~~~blab,chunk_C r_9 chunk_L
27,84,16,0.5,8,false,3,chunk_L r_12 chunk_C,blab~~~move to the right by 12~~~bleep,? r_12 chunk_L
27,84,16,0.5,9,false,3,chunk_C r_12 chunk_L,bloop~~~move to the right by 12~~~blah,chunk_L r_12 chunk_L
27,84,16,0.5,10,false,3,chunk_L r_9 chunk_Pi,bleep~~~move to the right by 9~~~blah,chunk_C r_9 chunk_8
27,84,16,0.5,11,false,3,chunk_C r_6 chunk_Pi,bleep~~~move to the right by 6~~~blah,chunk_L r_6 chunk_L
27,85,16,0.5,0,true,14,v r_6 v l_5 h r_4 h r_7 h l_1 v v r_1 h,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 7~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,v r_6 v l_5 h r_4 h r_7 h l_1 v v r_1 h
27,85,16,0.5,1,true,13,h l_4 h l_1 v v r_12 h l_1 v v r_1 h,place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,h l_4 h l_1 v v r_12 h l_1 v v r_1 h
27,85,16,0.5,2,true,14,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 9~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v
27,85,16,0.5,3,false,10,chunk_8 r_1 h r_12 h l_4 h l_1 v v,bleep~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,? r_1 h r_12 h l_4 h l_1 v v
27,85,16,0.5,4,false,8,chunk_8 r_1 h r_6 chunk_9 h r_4 h,blab~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 6~~~blah~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.,chunk_8 r_1 h r_6 ? h r_4 h
27,85,16,0.5,5,false,3,chunk_L r_9 chunk_Pi,bloop~~~move to the right by 9~~~bleep,chunk_Pi r_9 chunk_L
27,85,16,0.5,6,true,3,chunk_Pi r_7 chunk_C,bloop~~~move to the right by 7~~~blarp,chunk_Pi r_7 chunk_C
27,85,16,0.5,7,false,3,chunk_Pi r_9 chunk_L,bloop~~~move to the right by 9~~~bleep,chunk_Pi r_9 chunk_Pi
27,85,16,0.5,8,false,3,chunk_L r_12 chunk_C,bleep~~~move to the right by 12~~~blarp,chunk_C r_12 chunk_8
27,85,16,0.5,9,false,3,chunk_C r_12 chunk_L,blarp~~~move to the right by 12~~~bleep,? r_12 ?
27,85,16,0.5,10,false,3,chunk_L r_9 chunk_Pi,blah~~~move to the right by 9~~~bloop,chunk_Pi r_9 chunk_8
27,85,16,0.5,11,false,3,chunk_C r_6 chunk_Pi,blarp~~~move to the right by 6~~~bloop,chunk_C r_6 chunk_C
27,86,16,0.5,0,true,14,v r_6 v l_5 h r_4 h r_7 h l_1 v v r_1 h,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 7~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,v r_6 v l_5 h r_4 h r_7 h l_1 v v r_1 h
27,86,16,0.5,1,true,13,h l_4 h l_1 v v r_12 h l_1 v v r_1 h,place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,h l_4 h l_1 v v r_12 h l_1 v v r_1 h
27,86,16,0.5,2,true,14,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 9~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v
27,86,16,0.5,3,true,10,chunk_8 r_1 h r_12 h l_4 h l_1 v v,blah~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,chunk_8 r_1 h r_12 h l_4 h l_1 v v
27,86,16,0.5,4,false,8,chunk_8 r_1 h r_6 chunk_9 h r_4 h,blah~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 6~~~bloop~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.,? r_1 h r_6 ? h r_4 h
27,86,16,0.5,5,false,3,chunk_L r_9 chunk_Pi,bleep~~~move to the right by 9~~~bleep,? r_9 chunk_8
27,86,16,0.5,6,false,3,chunk_Pi r_7 chunk_C,bloop~~~move to the right by 7~~~blab,chunk_C r_7 ?
27,86,16,0.5,7,false,3,chunk_Pi r_9 chunk_L,blab~~~move to the right by 9~~~bleep,? r_9 ?
27,86,16,0.5,8,false,3,chunk_L r_12 chunk_C,bloop~~~move to the right by 12~~~bloop,chunk_Pi r_12 chunk_Pi
27,86,16,0.5,9,false,3,chunk_C r_12 chunk_L,bloop~~~move to the right by 12~~~blarp,chunk_Pi r_12 chunk_8
27,86,16,0.5,10,false,3,chunk_L r_9 chunk_Pi,blah~~~move to the right by 9~~~bloop,chunk_L r_9 chunk_L
27,86,16,0.5,11,false,3,chunk_C r_6 chunk_Pi,bleep~~~move to the right by 6~~~bloop,? r_6 chunk_L
27,87,16,0.5,0,true,14,v r_6 v l_5 h r_4 h r_7 h l_1 v v r_1 h,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 7~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,v r_6 v l_5 h r_4 h r_7 h l_1 v v r_1 h
27,87,16,0.5,1,true,13,h l_4 h l_1 v v r_12 h l_1 v v r_1 h,place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,h l_4 h l_1 v v r_12 h l_1 v v r_1 h
27,87,16,0.5,2,true,14,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 9~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v
27,87,16,0.5,3,false,10,chunk_8 r_1 h r_12 h l_4 h l_1 v v,blah~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,? r_1 h r_12 h l_4 h l_1 v v
27,87,16,0.5,4,false,8,chunk_8 r_1 h r_6 chunk_9 h r_4 h,bleep~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 6~~~blah~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.,? r_1 h r_6 chunk_9 h r_4 h
27,87,16,0.5,5,false,3,chunk_L r_9 chunk_Pi,bleep~~~move to the right by 9~~~blah,chunk_Pi r_9 chunk_C
27,87,16,0.5,6,false,3,chunk_Pi r_7 chunk_C,bloop~~~move to the right by 7~~~blarp,chunk_L r_7 chunk_8
27,87,16,0.5,7,false,3,chunk_Pi r_9 chunk_L,bleep~~~move to the right by 9~~~bloop,chunk_Pi r_9 chunk_Pi
27,87,16,0.5,8,false,3,chunk_L r_12 chunk_C,bloop~~~move to the right by 12~~~blah,chunk_C r_12 chunk_L
27,87,16,0.5,9,false,3,chunk_C r_12 chunk_L,bloop~~~move to the right by 12~~~bloop,chunk_Pi r_12 chunk_L
27,87,16,0.5,10,false,3,chunk_L r_9 chunk_Pi,bloop~~~move to the right by 9~~~bleep,chunk_L r_9 chunk_C
27,87,16,0.5,11,false,3,chunk_C r_6 chunk_Pi,blab~~~move to the right by 6~~~bleep,? r_6 chunk_Pi
27,88,16,0.5,0,true,14,v r_6 v l_5 h r_4 h r_7 h l_1 v v r_1 h,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 7~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,v r_6 v l_5 h r_4 h r_7 h l_1 v v r_1 h
27,88,16,0.5,1,true,13,h l_4 h l_1 v v r_12 h l_1 v v r_1 h,place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,h l_4 h l_1 v v r_12 h l_1 v v r_1 h
27,88,16,0.5,2,true,14,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 9~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v
27,88,16,0.5,3,false,10,chunk_8 r_1 h r_12 h l_4 h l_1 v v,blarp~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,? r_1 h r_12 h l_4 h l_1 v v
27,88,16,0.5,4,false,8,chunk_8 r_1 h r_6 chunk_9 h r_4 h,bleep~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 6~~~blab~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.,? r_1 h r_6 ? h r_4 h
27,88,16,0.5,5,false,3,chunk_L r_9 chunk_Pi,bleep~~~move to the right by 9~~~bloop,chunk_C r_9 chunk_8
27,88,16,0.5,6,false,3,chunk_Pi r_7 chunk_C,blah~~~move to the right by 7~~~bleep,? r_7 chunk_C
27,88,16,0.5,7,true,3,chunk_Pi r_9 chunk_L,blah~~~move to the right by 9~~~blarp,chunk_Pi r_9 chunk_L
27,88,16,0.5,8,false,3,chunk_L r_12 chunk_C,blarp~~~move to the right by 12~~~bleep,chunk_C r_12 ?
27,88,16,0.5,9,false,3,chunk_C r_12 chunk_L,bleep~~~move to the right by 12~~~blarp,chunk_Pi r_12 ?
27,88,16,0.5,10,false,3,chunk_L r_9 chunk_Pi,blarp~~~move to the right by 9~~~blah,chunk_C r_9 chunk_C
27,88,16,0.5,11,false,3,chunk_C r_6 chunk_Pi,bleep~~~move to the right by 6~~~blah,chunk_L r_6 chunk_C
27,89,16,0.5,0,true,14,v r_6 v l_5 h r_4 h r_7 h l_1 v v r_1 h,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 7~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,v r_6 v l_5 h r_4 h r_7 h l_1 v v r_1 h
27,89,16,0.5,1,true,13,h l_4 h l_1 v v r_12 h l_1 v v r_1 h,place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,h l_4 h l_1 v v r_12 h l_1 v v r_1 h
27,89,16,0.5,2,true,14,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 9~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v
27,89,16,0.5,3,false,10,chunk_8 r_1 h r_12 h l_4 h l_1 v v,blah~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,? r_1 h r_12 h l_4 h l_1 v v
27,89,16,0.5,4,true,8,chunk_8 r_1 h r_6 chunk_9 h r_4 h,blarp~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 6~~~blah~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.,chunk_8 r_1 h r_6 chunk_9 h r_4 h
27,89,16,0.5,5,true,3,chunk_L r_9 chunk_Pi,bloop~~~move to the right by 9~~~bloop,chunk_L r_9 chunk_Pi
27,89,16,0.5,6,false,3,chunk_Pi r_7 chunk_C,blah~~~move to the right by 7~~~blab,chunk_L r_7 chunk_C
27,89,16,0.5,7,false,3,chunk_Pi r_9 chunk_L,bleep~~~move to the right by 9~~~bloop,chunk_8 r_9 chunk_8
27,89,16,0.5,8,false,3,chunk_L r_12 chunk_C,blarp~~~move to the right by 12~~~blah,chunk_8 r_12 ?
27,89,16,0.5,9,false,3,chunk_C r_12 chunk_L,blab~~~move to the right by 12~~~bleep,chunk_Pi r_12 ?
27,89,16,0.5,10,false,3,chunk_L r_9 chunk_Pi,blab~~~move to the right by 9~~~blah,? r_9 chunk_Pi
27,89,16,0.5,11,false,3,chunk_C r_6 chunk_Pi,blarp~~~move to the right by 6~~~bloop,chunk_L r_6 chunk_8
27,90,16,0.5,0,true,14,v r_6 v l_5 h r_4 h r_7 h l_1 v v r_1 h,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 7~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,v r_6 v l_5 h r_4 h r_7 h l_1 v v r_1 h
27,90,16,0.5,1,true,13,h l_4 h l_1 v v r_12 h l_1 v v r_1 h,place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,h l_4 h l_1 v v r_12 h l_1 v v r_1 h
27,90,16,0.5,2,true,14,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 9~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v
27,90,16,0.5,3,true,10,chunk_8 r_1 h r_12 h l_4 h l_1 v v,blarp~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,chunk_8 r_1 h r_12 h l_4 h l_1 v v
27,90,16,0.5,4,false,8,chunk_8 r_1 h r_6 chunk_9 h r_4 h,blarp~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 6~~~bleep~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.,? r_1 h r_6 ? h r_4 h
27,90,16,0.5,5,false,3,chunk_L r_9 chunk_Pi,bloop~~~move to the right by 9~~~blah,chunk_8 r_9 chunk_8
27,90,16,0.5,6,false,3,chunk_Pi r_7 chunk_C,blab~~~move to the right by 7~~~bloop,chunk_8 r_7 chunk_L
27,90,16,0.5,7,false,3,chunk_Pi r_9 chunk_L,bleep~~~move to the right by 9~~~bloop,chunk_C r_9 chunk_Pi
27,90,16,0.5,8,false,3,chunk_L r_12 chunk_C,bleep~~~move to the right by 12~~~bleep,chunk_C r_12 ?
27,90,16,0.5,9,false,3,chunk_C r_12 chunk_L,bleep~~~move to the right by 12~~~blarp,? r_12 chunk_8
27,90,16,0.5,10,false,3,chunk_L r_9 chunk_Pi,bloop~~~move to the right by 9~~~blab,chunk_L r_9 ?
27,90,16,0.5,11,false,3,chunk_C r_6 chunk_Pi,blah~~~move to the right by 6~~~blab,chunk_L r_6 chunk_Pi
27,91,16,0.5,0,true,14,v r_6 v l_5 h r_4 h r_7 h l_1 v v r_1 h,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 7~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,v r_6 v l_5 h r_4 h r_7 h l_1 v v r_1 h
27,91,16,0.5,1,true,13,h l_4 h l_1 v v r_12 h l_1 v v r_1 h,place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.~~~move to the right by 1~~~place a horizontal block.,h l_4 h l_1 v v r_12 h l_1 v v r_1 h
27,91,16,0.5,2,true,14,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v,place a vertical block.~~~move to the right by 6~~~place a vertical block.~~~move to the left by 5~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.~~~move to the right by 9~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,v r_6 v l_5 h r_4 h r_9 h l_4 h l_1 v v
27,91,16,0.5,3,false,10,chunk_8 r_1 h r_12 h l_4 h l_1 v v,bloop~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 12~~~place a horizontal block.~~~move to the left by 4~~~place a horizontal block.~~~move to the left by 1~~~place a vertical block.~~~place a vertical block.,? r_1 h r_12 h l_4 h l_1 v v
27,91,16,0.5,4,false,8,chunk_8 r_1 h r_6 chunk_9 h r_4 h,bleep~~~move to the right by 1~~~place a horizontal block.~~~move to the right by 6~~~blarp~~~place a horizontal block.~~~move to the right by 4~~~place a horizontal block.,chunk_9 r_1 h r_6 ? h r_4 h
27,91,16,0.5,5,false,3,chunk_L r_9 chunk_Pi,bleep~~~move to the right by 9~~~blah,chunk_L r_9 ?
27,91,16,0.5,6,false,3,chunk_Pi r_7 chunk_C,bloop~~~move to the right by 7~~~blah,chunk_L r_7 chunk_8
27,91,16,0.5,7,false,3,chunk_Pi r_9 chunk_L,blab~~~move to the right by 9~~~bloop,? r_9 chunk_C
27,91,16,0.5,8,false,3,chunk_L r_12 chunk_C,bleep~~~move to the right by 12~~~bloop,chunk_Pi r_12 ?
27,91,16,0.5,9,false,3,chunk_C r_12 chunk_L,blab~~~move to the right by 12~~~blah,? r_12 chunk_C
27,91,16,0.5,10,false,3,chunk_L r_9 chunk_Pi,bloop~~~move to the right by 9~~~blarp,chunk_Pi r_9 chunk_L
